org,prev_snap_1,prev_snap_2,prev_snap_3,prev_snap_4,project,target_snap,user
3,238,471,158,158,500,286,168
3,44,158,286,471,500,158,118
3,287,186,194,199,217,395,71
1,403,0,0,0,278,334,89
3,313,158,486,403,63,349,71
3,0,0,0,0,500,158,118
3,486,51,0,0,332,158,71
3,82,63,183,158,500,349,168
3,158,463,158,0,500,349,168
3,0,0,0,0,500,473,71
1,238,194,470,0,495,384,6
3,0,0,0,0,332,470,71
3,313,158,208,403,500,349,118
3,313,158,79,79,500,349,71
3,158,482,0,0,500,349,71
3,158,356,403,356,500,349,168
3,0,0,0,0,500,252,118
3,127,496,229,0,500,92,71
1,403,0,0,0,296,174,157
3,0,0,0,0,500,403,118
3,287,185,199,0,217,395,71
3,211,70,0,0,500,349,168
3,287,403,51,0,500,357,71
3,148,158,158,0,500,158,118
3,252,252,0,0,500,349,168
3,294,158,403,0,500,158,168
3,158,0,0,0,500,122,168
3,194,470,0,0,500,82,71
2,287,304,438,158,317,340,221
3,158,122,313,158,500,349,217
3,158,357,287,51,500,313,118
3,426,0,0,0,500,313,217
1,211,238,63,159,396,287,7
3,0,0,0,0,500,158,118
3,344,0,0,0,500,344,168
3,158,417,158,0,500,349,168
3,0,0,0,0,500,403,168
3,313,158,63,120,500,349,71
3,0,0,0,0,500,158,168
3,158,436,158,0,500,114,71
3,79,0,0,0,500,334,168
3,0,0,0,0,500,158,118
3,46,0,0,0,332,47,71
3,0,0,0,0,565,470,71
3,313,158,211,423,500,349,118
3,116,410,470,0,500,491,118
1,174,403,0,0,220,158,140
3,366,0,0,0,500,349,168
3,376,470,0,0,500,303,168
3,344,0,0,0,500,344,168
3,38,158,0,0,500,349,168
3,158,484,470,0,500,349,168
3,158,114,158,436,500,349,168
3,313,148,158,158,500,344,168
3,158,187,158,286,500,313,168
3,0,0,0,0,500,403,71
1,138,334,158,174,103,158,205
3,420,0,0,0,500,313,71
1,362,250,367,29,413,350,4
2,0,0,0,0,14,453,22
3,217,281,238,158,500,82,71
3,0,0,0,0,500,158,118
3,249,0,0,0,500,158,217
3,0,0,0,0,217,489,71
3,287,158,470,0,565,395,71
3,0,0,0,0,500,403,71
3,158,322,208,158,500,349,217
1,468,158,0,0,5,158,68
3,0,0,0,0,500,151,168
1,158,158,158,158,243,158,185
3,498,179,158,499,500,158,168
3,158,365,0,0,500,349,217
3,0,0,0,0,63,199,71
1,287,194,470,0,227,491,66
3,217,0,0,0,500,125,168
3,294,0,0,0,500,158,168
3,313,66,0,0,217,349,71
3,287,158,423,158,500,491,168
3,496,236,185,470,500,287,118
1,158,185,470,0,554,211,140
2,181,238,304,4,510,185,221
3,313,208,403,141,500,322,168
3,435,158,0,0,500,158,168
3,384,194,470,0,500,491,217
3,0,0,0,0,500,115,217
3,79,79,0,0,500,79,71
3,0,0,0,0,500,151,118
3,403,0,0,0,500,158,217
3,356,334,356,0,500,127,168
3,453,0,0,0,500,55,118
3,0,0,0,0,500,470,217
3,211,158,453,0,63,349,59
3,496,24,0,0,500,349,118
1,384,55,158,194,76,491,188
2,158,138,158,318,222,384,117
3,158,158,0,0,500,148,118
3,158,313,25,158,500,253,217
3,158,158,489,0,217,313,71
3,313,322,158,0,500,158,168
3,158,0,0,0,500,73,71
1,292,103,377,367,55,377,187
3,0,0,0,0,500,403,168
3,491,470,0,0,500,158,168
3,0,0,0,0,500,158,118
3,0,0,0,0,500,51,118
2,0,0,0,0,50,322,91
3,79,79,0,0,500,334,168
3,313,158,186,423,500,349,168
1,0,0,0,0,290,69,97
3,158,0,0,0,500,440,118
3,0,0,0,0,500,158,71
3,122,158,0,0,500,349,217
3,158,211,211,217,500,313,168
3,158,423,0,0,500,285,168
1,470,0,0,0,114,194,162
3,313,63,341,158,500,349,118
1,185,287,468,0,91,63,1
3,0,0,0,0,500,217,118
3,0,0,0,0,500,158,168
3,158,468,0,0,500,349,118
1,334,468,0,0,59,158,188
3,263,158,0,0,500,349,217
3,55,125,403,0,500,424,168
1,158,221,334,158,42,125,160
3,158,496,229,0,500,92,168
3,313,211,217,0,500,349,217
1,55,238,186,211,396,174,207
2,438,158,238,211,50,55,91
3,158,0,0,0,500,470,118
1,125,63,468,0,523,186,157
3,0,0,0,0,332,171,71
3,38,0,0,0,500,30,118
3,12,158,0,0,500,349,168
3,17,238,158,0,500,238,168
3,313,158,217,0,500,158,118
3,36,313,467,158,500,349,118
3,38,158,403,0,500,158,168
1,470,0,0,0,435,194,181
3,0,0,0,0,500,470,217
3,0,0,0,0,500,344,168
1,0,0,0,0,210,481,157
3,470,0,0,0,500,185,168
3,0,0,0,0,500,470,71
1,158,158,158,158,462,158,189
3,313,355,158,0,500,349,118
3,287,77,0,0,238,491,71
3,158,344,158,0,500,349,118
3,344,127,440,148,500,158,118
3,124,158,403,334,500,294,71
3,339,158,0,0,500,158,168
3,491,384,403,0,500,158,118
2,134,158,238,0,530,158,11
1,158,186,55,158,396,287,207
3,158,432,0,0,500,349,168
1,194,470,0,0,485,211,189
3,158,20,309,499,500,313,168
1,468,211,334,158,396,158,7
3,0,0,0,0,500,403,118
3,0,0,0,0,500,470,71
3,63,428,158,407,500,158,168
1,287,403,158,0,396,496,207
3,158,0,0,0,500,158,168
3,0,0,0,0,63,470,71
3,403,0,0,0,500,158,118
3,0,0,0,0,500,403,118
3,158,455,158,436,500,114,118
3,125,390,30,0,500,158,168
3,0,0,0,0,500,158,118
1,211,185,470,0,377,158,159
1,158,0,0,0,242,351,89
3,158,48,158,403,500,313,71
3,496,156,62,24,500,349,118
3,0,0,0,0,500,158,168
3,0,0,0,0,500,470,168
2,138,158,186,304,14,158,22
3,158,471,158,0,500,349,71
3,30,0,0,0,500,349,118
3,82,194,470,0,500,471,118
3,364,308,0,0,500,287,118
3,313,158,486,51,332,349,71
3,0,0,0,0,565,51,71
3,318,0,0,0,217,158,36
3,30,38,0,0,500,403,168
3,0,0,0,0,500,470,118
3,158,486,51,0,63,313,71
3,344,344,344,344,500,344,71
3,347,403,0,0,500,349,168
3,0,0,0,0,217,499,71
2,158,80,287,238,476,334,221
3,51,0,0,0,565,486,71
3,313,208,403,141,500,158,118
3,349,313,30,38,500,38,168
1,199,0,0,0,575,194,185
3,62,287,403,0,500,156,168
3,271,340,470,0,500,194,168
1,470,0,0,0,294,194,103
3,194,199,0,0,332,158,71
3,0,0,0,0,217,171,71
3,470,0,0,0,500,410,168
3,158,383,438,211,500,383,168
3,66,313,334,66,500,158,168
1,403,0,0,0,358,158,185
1,0,0,0,0,325,158,172
3,0,0,0,0,500,286,118
3,0,0,0,0,500,158,168
3,51,0,0,0,500,69,168
1,385,385,377,170,572,385,205
3,0,0,0,0,500,158,71
3,0,0,0,0,500,5,71
3,281,158,48,158,500,158,168
3,115,0,0,0,500,115,168
3,128,125,286,247,500,349,118
3,0,0,0,0,500,403,118
3,334,66,0,0,500,66,168
3,158,0,0,0,500,215,168
3,252,0,0,0,500,334,168
3,0,0,0,0,500,158,71
3,470,0,0,0,217,194,71
4,322,238,158,403,546,158,221
1,166,238,397,158,19,491,171
3,0,0,0,0,500,51,118
3,68,403,151,0,500,349,71
3,403,0,0,0,500,158,118
3,356,356,356,0,500,356,71
3,298,0,0,0,500,158,118
3,287,158,423,0,500,491,168
3,238,158,351,158,552,351,133
3,158,212,265,158,500,349,168
3,499,0,0,0,500,384,118
3,127,185,229,0,539,158,133
3,287,438,125,238,332,395,71
3,0,0,0,0,500,115,118
3,294,294,0,0,500,425,168
3,38,158,38,0,500,158,168
3,158,351,351,0,500,349,118
3,499,0,0,0,500,384,168
3,489,0,0,0,565,158,71
3,470,0,0,0,500,159,118
3,38,158,0,0,500,313,71
3,238,238,241,158,500,348,168
3,0,0,0,0,500,353,118
1,158,158,194,470,101,158,25
3,7,158,7,0,500,349,118
3,66,263,158,0,500,349,168
3,158,313,426,0,500,349,168
1,250,367,29,0,287,362,19
3,420,0,0,0,500,313,71
3,0,0,0,0,500,355,71
3,158,79,79,79,500,313,118
3,66,0,0,0,95,349,71
3,158,66,66,0,500,349,71
1,0,0,0,0,315,30,60
1,0,0,0,0,527,470,163
3,194,470,238,55,500,158,118
1,384,158,211,63,514,491,161
3,453,491,470,0,500,158,71
3,313,185,287,403,500,349,118
3,79,0,0,0,500,334,118
3,252,158,403,0,500,349,168
3,334,79,334,79,500,260,168
3,0,0,0,0,500,440,118
3,0,0,0,0,565,199,71
3,0,0,0,0,500,70,118
1,211,334,158,186,484,468,7
3,204,0,0,0,500,180,118
3,158,63,183,158,500,215,118
1,470,0,0,0,298,496,180
3,0,0,0,0,500,403,217
3,158,484,454,0,500,349,118
3,313,79,0,0,500,349,168
3,313,496,166,194,500,349,118
1,56,0,0,0,445,186,74
3,344,0,0,0,500,349,168
3,403,79,0,0,500,158,168
1,0,0,0,0,321,287,201
3,0,0,0,0,500,158,71
3,115,0,0,0,500,115,118
1,29,0,0,0,103,170,205
1,334,158,158,158,9,334,147
3,158,403,4,38,500,258,168
3,470,0,0,0,500,484,168
1,478,211,63,468,216,435,7
3,470,0,0,0,500,491,168
3,313,158,48,313,500,349,71
3,85,158,403,0,500,158,71
1,238,436,158,55,263,282,14
3,238,313,194,470,500,116,168
3,158,159,470,0,500,236,217
3,0,0,0,0,500,158,168
3,158,337,0,0,500,94,118
1,0,0,0,0,397,284,218
3,0,0,0,0,500,249,217
3,344,334,344,0,500,334,118
3,0,0,0,0,500,232,118
3,383,158,383,438,500,158,168
3,313,208,403,141,500,158,118
3,470,491,384,403,500,491,217
4,194,470,0,0,428,431,122
3,0,0,0,0,500,470,168
3,0,0,0,0,500,403,118
1,367,29,0,0,287,385,19
3,79,0,0,0,500,79,118
2,158,334,158,185,222,158,117
3,158,489,0,0,565,158,71
3,158,51,0,0,500,326,168
3,158,0,0,0,500,281,168
3,158,484,166,51,500,313,118
3,334,356,0,0,500,356,168
3,158,313,322,0,500,349,118
3,395,199,0,0,63,349,71
3,322,208,403,141,500,158,168
1,435,186,55,211,537,55,142
1,186,158,0,0,356,186,218
3,338,0,0,0,500,349,71
3,0,0,0,0,500,490,118
3,0,0,0,0,500,158,217
3,238,183,158,0,500,158,118
3,0,0,0,0,500,453,118
3,46,403,0,0,565,211,71
3,183,403,0,0,500,158,118
3,313,344,148,158,500,349,71
3,259,158,51,0,500,287,71
3,0,0,0,0,63,470,71
1,384,158,194,470,294,491,103
3,313,158,183,158,500,349,168
1,194,199,0,0,475,158,9
3,0,0,0,0,500,158,217
3,0,0,0,0,500,322,71
3,42,0,0,0,500,313,118
3,0,0,0,0,500,338,71
3,158,420,0,0,500,12,168
3,158,357,166,158,500,349,71
3,122,158,0,0,500,424,217
1,0,0,0,0,103,29,205
3,0,0,0,0,500,403,168
3,470,0,0,0,500,410,118
3,0,0,0,0,500,348,71
3,158,0,0,0,500,425,168
3,384,194,199,0,332,395,71
3,158,249,0,0,500,349,217
1,186,238,403,158,484,468,7
3,470,0,0,0,500,357,71
1,0,0,0,0,296,238,157
3,403,151,0,0,500,151,118
1,284,0,0,0,316,211,68
3,158,0,0,0,500,38,168
1,356,158,185,287,73,384,51
3,287,249,0,0,500,491,217
3,211,186,217,0,500,158,168
3,470,0,0,0,217,395,71
1,185,470,0,0,264,435,181
3,158,0,0,0,500,199,217
3,334,79,0,0,500,470,118
3,470,197,0,0,500,194,71
3,217,0,0,0,500,186,118
3,294,0,0,0,500,334,71
3,438,91,403,0,500,349,118
3,158,95,0,0,565,211,71
1,0,0,0,0,407,423,172
1,384,211,158,185,472,491,78
3,115,0,0,0,500,158,168
3,70,0,0,0,500,211,118
1,158,0,0,0,314,35,68
1,499,0,0,0,554,446,140
3,211,158,217,0,500,313,118
3,0,0,0,0,63,51,71
3,322,0,0,0,500,349,168
2,334,238,334,322,222,438,117
3,420,17,286,0,500,17,168
3,186,158,391,0,500,211,71
3,403,0,0,0,500,147,118
3,141,0,0,0,500,158,217
3,82,313,426,0,500,349,118
3,158,403,0,0,500,148,118
3,0,0,0,0,500,217,168
3,0,0,0,0,500,389,168
3,63,403,0,0,500,349,118
1,158,468,211,334,396,120,7
3,471,185,470,0,500,349,168
3,403,0,0,0,500,408,71
3,232,158,0,0,500,496,168
3,238,30,0,0,500,158,118
3,0,0,0,0,500,158,118
3,0,0,0,0,500,381,130
3,158,148,158,0,500,349,118
3,158,263,158,0,500,349,118
3,470,0,0,0,565,194,71
3,30,0,0,0,500,349,118
2,318,186,453,0,50,438,56
3,217,0,0,0,500,158,168
1,158,158,158,158,462,158,189
3,470,0,0,0,500,194,168
1,0,0,0,0,185,470,7
1,158,0,0,0,523,64,157
1,158,158,158,158,9,55,147
3,0,0,0,0,500,324,71
1,238,158,179,158,328,272,114
3,66,0,0,0,95,349,71
1,0,0,0,0,215,185,165
3,0,0,0,0,500,499,118
3,158,200,158,403,500,349,217
3,417,158,81,420,500,79,168
1,158,159,52,109,114,478,163
3,313,158,158,489,332,349,71
1,287,159,470,0,494,491,181
3,0,0,0,0,500,403,71
1,0,0,0,0,67,403,209
1,0,0,0,0,114,29,205
3,0,0,0,0,500,158,168
3,348,0,0,0,500,211,118
1,470,0,0,0,494,159,181
3,158,0,0,0,500,183,168
3,0,0,0,0,565,470,71
3,395,199,0,0,237,349,217
3,344,0,0,0,500,440,118
3,217,0,0,0,500,349,168
1,384,194,199,0,575,395,185
3,66,0,0,0,500,66,71
3,158,291,158,403,500,349,71
3,0,0,0,0,500,158,118
1,384,158,468,63,224,491,163
3,185,470,0,0,332,150,71
3,324,238,238,66,500,349,168
3,132,158,403,0,500,349,168
3,238,158,8,334,79,70,133
3,470,0,0,0,500,496,118
3,30,0,0,0,500,38,168
3,471,158,0,0,500,424,118
1,0,0,0,0,516,51,209
3,401,313,334,197,500,424,168
3,313,158,183,158,500,349,71
3,158,147,158,403,500,272,168
3,217,0,0,0,500,158,118
3,440,238,238,344,500,158,118
3,158,0,0,0,500,414,168
3,410,470,334,151,500,122,118
3,489,0,0,0,332,158,71
3,0,0,0,0,500,158,71
3,0,0,0,0,500,453,118
3,122,158,403,0,500,158,168
3,238,81,198,0,500,79,168
3,0,0,0,0,500,344,118
3,232,0,0,0,500,158,168
3,0,0,0,0,500,158,168
3,0,0,0,0,500,38,118
1,186,0,0,0,443,158,68
3,30,211,8,158,500,158,71
3,294,294,0,0,500,158,168
1,470,51,0,0,257,159,90
3,122,186,403,151,500,349,168
3,468,0,0,0,79,63,98
3,179,158,403,0,500,158,71
3,232,0,0,0,500,496,71
3,158,344,148,158,500,313,118
3,287,499,0,0,500,491,118
3,294,0,0,0,500,420,168
3,0,0,0,0,565,171,71
3,194,199,0,0,332,384,71
3,180,204,0,0,500,424,71
3,387,0,0,0,500,349,168
3,51,0,0,0,500,166,71
3,47,46,0,0,217,320,71
3,0,0,0,0,500,158,168
3,499,0,0,0,500,331,118
3,81,158,403,79,500,79,168
3,158,217,281,158,500,460,118
3,0,0,0,0,500,304,217
3,330,158,332,158,500,158,168
2,134,115,0,0,222,55,117
1,0,0,0,0,456,158,104
3,344,344,344,0,500,349,118
3,294,294,0,0,500,294,71
3,185,199,0,0,332,287,71
1,0,0,0,0,298,51,180
3,158,79,79,79,500,79,168
3,211,158,423,0,500,349,217
3,217,0,0,0,500,125,118
4,158,93,334,158,48,158,221
3,194,470,0,0,500,463,118
3,211,53,0,0,500,158,168
3,148,158,164,0,500,349,168
3,0,0,0,0,500,51,71
3,313,144,0,0,500,158,118
3,158,403,0,0,500,30,168
3,436,158,0,0,500,158,71
3,403,0,0,0,500,127,168
1,292,367,29,0,182,362,25
1,403,0,0,0,335,304,46
1,351,51,0,0,89,158,153
3,0,0,0,0,500,468,130
3,217,281,158,48,500,158,168
3,491,470,313,211,500,158,168
3,199,0,0,0,565,194,71
3,349,158,38,334,500,38,168
3,158,212,265,158,552,369,133
3,344,344,0,0,500,344,168
3,403,0,0,0,500,54,168
3,420,0,0,0,500,349,71
3,470,0,0,0,500,491,168
2,318,186,453,0,50,438,56
3,364,0,0,0,500,313,168
3,158,403,0,0,500,73,118
3,324,0,0,0,237,313,217
3,0,0,0,0,565,199,71
1,159,470,0,0,38,63,184
3,158,183,158,0,500,349,168
3,148,158,344,0,500,344,118
3,344,158,0,0,500,349,168
3,0,0,0,0,500,147,217
3,0,0,0,0,500,470,168
3,158,216,403,0,500,349,168
3,147,403,334,38,500,313,168
3,0,0,0,0,500,499,168
3,211,318,499,0,217,349,71
1,0,0,0,0,330,468,214
3,158,0,0,0,500,232,71
3,158,496,232,0,500,313,118
1,377,385,385,140,572,377,205
3,30,158,0,0,500,349,71
2,158,238,158,55,476,334,221
1,194,470,0,0,76,158,188
3,158,496,454,0,500,349,168
1,158,158,334,334,9,238,147
3,158,403,0,0,500,73,118
1,238,158,334,159,532,287,185
3,421,158,0,0,500,424,168
3,0,0,0,0,217,470,71
3,470,0,0,0,500,185,118
3,158,455,158,0,500,349,118
3,158,91,403,0,500,313,217
3,0,0,0,0,237,66,217
3,158,365,158,0,500,349,118
3,115,0,0,0,500,115,71
3,0,0,0,0,500,66,168
1,499,0,0,0,76,287,188
1,158,194,470,0,294,384,112
3,384,389,0,0,500,194,168
3,199,0,0,0,35,395,71
3,499,0,0,0,500,158,168
3,199,0,0,0,332,168,71
3,0,0,0,0,500,348,118
3,158,351,158,0,500,349,168
3,148,158,344,0,500,344,118
3,384,499,0,0,500,255,118
3,194,199,0,0,332,287,71
3,113,0,0,0,500,287,217
3,158,158,489,0,63,313,71
3,414,36,0,0,500,158,217
3,158,48,158,0,500,281,118
3,0,0,0,0,500,79,168
3,211,217,0,0,500,158,168
3,158,304,334,403,552,287,133
2,158,238,158,211,317,125,221
3,313,158,486,51,63,349,71
3,158,0,0,0,500,455,168
3,489,0,0,0,63,158,71
1,238,158,403,0,195,381,196
3,51,0,0,0,332,486,71
3,199,0,0,0,500,496,118
3,0,0,0,0,63,470,71
3,334,197,0,0,500,158,71
3,158,0,0,0,500,415,168
2,186,51,0,0,222,158,117
3,158,0,0,0,500,49,118
3,148,158,344,0,500,158,118
3,0,0,0,0,500,217,168
3,158,114,158,0,500,349,168
3,453,0,0,0,500,334,168
3,414,115,0,0,500,158,168
3,158,0,0,0,500,388,118
1,221,0,0,0,534,158,1
2,238,496,181,453,14,166,22
3,158,0,0,0,500,238,71
3,211,158,217,0,500,158,118
3,38,158,0,0,500,158,118
3,403,0,0,0,500,158,168
3,122,158,420,0,500,313,168
3,188,158,0,0,500,158,71
3,470,0,0,0,500,194,71
3,313,158,486,51,217,349,71
3,365,499,0,0,500,158,168
3,334,197,334,197,500,158,168
3,313,42,499,0,500,349,168
3,45,158,190,158,500,462,168
1,211,158,0,0,22,63,31
3,188,158,0,0,500,359,168
3,158,496,454,0,500,349,118
3,127,158,356,55,500,356,168
1,273,377,170,29,103,350,205
3,66,0,0,0,95,349,71
1,496,470,238,158,361,158,172
3,0,0,0,0,500,115,168
2,158,125,304,8,14,138,117
3,158,0,0,0,500,69,118
3,344,344,344,344,500,344,118
3,158,344,0,0,500,148,118
3,114,158,0,0,500,158,168
1,0,0,0,0,182,29,25
3,158,440,0,0,500,349,118
1,0,0,0,0,572,29,205
1,236,158,238,158,9,491,147
3,125,403,0,0,500,55,168
3,0,0,0,0,500,355,168
2,322,158,158,158,222,158,117
3,0,0,0,0,500,30,118
3,158,269,158,0,500,438,118
3,470,0,0,0,500,185,71
3,356,356,247,286,500,356,71
3,158,491,470,0,500,349,71
3,151,0,0,0,500,151,168
3,236,403,0,0,500,159,217
3,194,470,0,0,500,384,71
3,0,0,0,0,500,51,71
3,70,158,0,0,500,158,168
3,0,0,0,0,500,470,168
3,0,0,0,0,500,403,168
3,158,314,158,0,500,349,118
3,158,0,0,0,500,158,168
3,158,217,0,0,500,122,71
3,382,158,0,0,500,158,71
3,0,0,0,0,500,403,118
3,0,0,0,0,332,51,71
1,30,0,0,0,328,158,114
3,252,0,0,0,500,334,168
1,158,238,0,0,158,287,195
3,0,0,0,0,500,158,71
3,344,344,344,344,500,344,168
3,194,470,0,0,500,384,71
1,304,158,0,0,257,453,93
3,0,0,0,0,500,232,71
3,211,194,199,158,565,349,71
1,158,194,199,0,475,8,9
3,158,326,158,51,500,313,71
1,0,0,0,0,527,470,164
3,79,81,403,127,500,349,168
2,158,138,125,158,476,238,221
3,0,0,0,0,500,403,118
3,158,122,403,151,500,239,118
3,171,0,0,0,565,349,71
3,122,158,0,0,500,313,168
3,158,491,287,185,500,349,118
3,470,0,0,0,500,491,71
1,4,174,186,186,278,334,89
3,46,0,0,0,332,18,71
3,324,0,0,0,500,349,71
3,468,0,0,0,500,158,217
1,158,185,470,0,496,63,147
3,127,403,0,0,500,287,168
3,158,344,0,0,500,127,118
3,334,294,0,0,500,294,168
3,0,0,0,0,500,158,118
3,313,158,158,489,332,349,71
1,158,383,158,383,532,383,185
3,470,0,0,0,500,194,118
3,177,0,0,0,500,349,168
1,109,470,0,0,418,491,161
3,484,166,51,0,500,158,168
3,38,158,0,0,500,349,168
3,0,0,0,0,500,158,168
3,0,0,0,0,500,158,71
3,389,0,0,0,500,384,118
3,318,0,0,0,500,71,71
3,403,0,0,0,500,344,118
3,158,238,114,158,500,349,118
3,238,238,344,344,500,440,118
3,410,470,0,0,500,349,71
3,0,0,0,0,237,171,217
1,470,0,0,0,284,194,188
3,313,125,158,125,500,349,118
3,158,403,344,344,500,127,168
3,158,406,158,313,500,349,118
1,238,158,211,453,361,470,172
3,184,0,0,0,500,287,71
3,403,0,0,0,500,30,168
3,158,489,0,0,332,158,71
3,66,0,0,0,500,349,168
3,286,471,158,0,500,158,71
3,38,158,0,0,500,313,168
3,282,30,0,0,500,349,118
3,158,63,388,158,500,406,71
3,158,0,0,0,500,147,118
1,435,403,0,0,569,287,116
3,63,120,158,183,500,158,118
3,158,186,217,0,500,313,168
3,158,127,334,151,500,122,118
3,194,470,0,0,237,238,217
3,158,0,0,0,500,81,71
3,313,158,147,158,500,349,118
3,344,0,0,0,500,334,71
3,158,19,158,0,500,349,71
3,158,0,0,0,500,399,168
3,158,0,0,0,500,417,168
3,158,0,0,0,500,15,71
3,403,252,0,0,500,252,71
3,158,238,455,158,500,114,71
3,79,79,79,0,500,158,118
2,238,322,158,238,476,304,221
2,238,322,158,238,222,334,117
3,16,0,0,0,500,287,217
3,115,115,334,115,500,115,118
3,403,151,0,0,500,68,118
3,0,0,0,0,500,403,71
3,440,238,344,344,500,158,118
3,158,0,0,0,500,247,71
3,158,0,0,0,500,351,118
3,62,384,499,0,500,156,118
3,0,0,0,0,500,158,168
3,158,79,0,0,500,417,168
3,158,313,252,0,500,349,71
3,0,0,0,0,500,70,71
3,0,0,0,0,500,499,168
3,199,0,0,0,565,185,71
3,158,0,0,0,500,316,118
3,313,158,486,51,565,349,71
3,0,0,0,0,500,158,71
3,46,0,0,0,237,47,217
3,0,0,0,0,237,199,217
3,238,158,48,158,500,158,118
1,174,174,174,174,259,174,25
3,115,0,0,0,500,334,168
3,313,158,194,384,500,349,217
3,136,0,0,0,500,158,168
3,332,4,257,158,500,158,71
3,17,420,17,286,500,420,168
3,0,0,0,0,500,286,71
3,252,243,0,0,500,349,71
3,30,147,158,158,500,158,118
3,81,158,334,79,500,158,168
3,281,158,0,0,500,424,118
3,410,116,403,0,500,158,118
3,351,158,0,0,500,424,217
1,158,63,468,0,212,186,188
3,313,158,486,51,332,349,71
3,286,125,403,0,500,349,118
3,334,79,0,0,500,158,71
3,0,0,0,0,500,470,118
3,320,47,46,0,332,313,71
4,238,158,435,158,39,158,221
1,470,0,0,0,485,194,189
1,211,238,51,0,257,334,161
3,0,0,0,0,500,499,118
3,0,0,0,0,500,158,168
3,158,0,0,0,500,42,168
3,423,0,0,0,500,158,71
3,79,79,79,0,500,158,71
3,158,0,0,0,500,436,168
3,190,158,158,334,500,349,168
3,334,171,0,0,217,171,71
3,4,158,194,384,500,349,168
3,188,158,337,0,500,158,168
3,0,0,0,0,500,70,71
3,0,0,0,0,500,403,217
3,313,158,486,51,63,349,71
3,282,158,334,252,500,158,168
1,0,0,0,0,103,29,205
3,313,158,211,332,500,349,168
3,158,0,0,0,500,244,118
2,158,185,181,0,14,158,22
3,0,0,0,0,500,470,118
3,51,0,0,0,500,470,168
3,403,0,0,0,500,158,168
3,79,81,79,81,500,81,168
2,0,0,0,0,222,158,117
3,287,211,194,199,332,395,71
3,281,158,0,0,500,424,71
3,158,185,287,398,500,349,118
3,238,334,159,470,500,158,118
3,313,158,217,403,500,349,71
2,158,185,181,0,100,93,221
3,238,499,334,115,500,158,59
3,174,174,174,0,500,424,118
3,158,38,158,403,500,349,118
3,313,420,0,0,500,349,118
1,158,185,470,0,343,158,31
2,334,158,138,158,222,174,117
3,0,0,0,0,500,403,217
3,0,0,0,0,500,470,168
3,287,186,194,199,332,395,71
3,0,0,0,0,500,66,168
1,51,185,0,0,92,186,159
3,395,199,0,0,217,349,71
3,158,180,384,194,500,349,217
3,0,0,0,0,500,423,168
1,158,194,470,0,101,158,25
3,287,158,356,0,500,491,168
3,272,158,147,158,500,349,168
1,423,0,0,0,320,158,213
1,334,468,0,0,59,158,188
3,30,0,0,0,500,390,118
1,334,468,0,0,562,158,188
3,158,0,0,0,500,286,118
3,420,0,0,0,500,424,71
1,287,238,0,0,447,491,201
1,470,0,0,0,567,491,175
3,456,0,0,0,500,158,168
3,66,313,334,66,500,158,71
3,0,0,0,0,500,470,118
3,158,472,403,0,500,313,118
1,174,403,0,0,89,158,153
3,403,0,0,0,500,287,168
3,432,432,359,0,500,313,118
3,252,0,0,0,500,348,168
3,403,0,0,0,500,183,168
3,0,0,0,0,500,121,118
3,158,0,0,0,500,414,168
3,281,158,0,0,500,158,118
3,287,51,0,0,500,484,168
3,238,403,0,0,500,309,217
3,115,115,0,0,500,115,71
3,403,252,0,0,500,282,168
3,470,0,0,0,500,491,217
3,55,403,0,0,500,349,168
3,287,55,403,0,500,185,217
3,38,158,0,0,500,349,168
3,180,470,0,0,500,304,71
1,285,155,158,82,114,82,142
3,344,344,0,0,500,349,118
3,435,158,0,0,500,158,118
3,351,158,0,0,500,158,118
3,0,0,0,0,500,470,71
3,0,0,0,0,500,322,217
1,0,0,0,0,354,499,101
3,285,403,0,0,500,349,168
3,470,0,0,0,332,491,71
3,0,0,0,0,565,51,71
1,334,158,158,186,496,186,147
1,0,0,0,0,182,29,25
3,491,470,0,0,500,349,168
3,0,0,0,0,500,68,168
3,0,0,0,0,500,298,168
3,470,0,0,0,500,180,168
3,403,334,79,334,500,158,71
3,403,0,0,0,500,158,118
3,263,158,286,0,500,349,118
4,194,470,0,0,48,93,67
3,0,0,0,0,500,115,168
3,122,158,371,0,500,420,71
3,141,0,0,0,500,403,168
1,0,0,0,0,430,453,165
3,147,403,334,38,500,313,168
3,491,470,0,0,500,77,217
3,313,252,0,0,500,349,168
1,186,158,0,0,396,478,7
3,0,0,0,0,500,69,168
3,158,471,158,0,500,349,168
3,238,158,0,0,500,147,118
3,0,0,0,0,500,454,71
3,194,454,0,0,500,349,118
3,158,238,158,0,500,44,168
3,187,158,0,0,500,349,168
3,158,0,0,0,565,199,71
3,0,0,0,0,500,403,168
3,305,238,158,241,500,313,118
3,211,194,199,158,217,349,71
3,463,158,0,0,500,349,118
1,403,0,0,0,508,174,157
3,158,423,0,0,500,498,217
3,298,0,0,0,500,158,118
2,287,158,186,304,317,340,221
1,0,0,0,0,103,29,205
3,30,0,0,0,500,313,168
3,348,282,403,252,500,349,118
3,158,445,0,0,500,349,118
3,185,470,0,0,500,48,71
3,194,384,499,0,500,54,118
3,45,334,197,0,500,349,168
3,315,0,0,0,500,349,118
3,197,190,158,403,500,349,168
3,194,384,389,0,500,424,168
3,483,158,0,0,500,349,168
3,0,0,0,0,237,51,217
2,453,0,0,0,14,181,22
